2023/12/07 17:22:43 569829	INFO [auto_smokephone.cc->Load_config:325]	domain_config:  jiayouzhan
2023/12/07 17:22:44 748443	INFO [SmokePhone_new.cpp->detect:645]	SmokePhoneDetection all on face:camID:0  smoke = confidence:0.39471 at x:32.33 y:100.25 w:28.81  h:21.97

2023/12/07 17:22:44 748448	INFO [SmokePhone_new.cpp->detect:906]	SmokePhoneDetection: kv.first:phone camID:0

2023/12/07 17:22:44 748451	INFO [SmokePhone_new.cpp->detect:1064]	SmokePhoneDetection phone on face:camID:0  phone = confidence:0.62486 at x:30.63 y:100.19 w:32.24  h:33.81

2023/12/07 17:22:44 748455	INFO [SmokePhone_new.cpp->detect:1064]	SmokePhoneDetection phone on face:camID:0  background = confidence:0.39471 at x:32.33 y:100.25 w:28.81  h:21.97

2023/12/07 17:22:44 748457	INFO [SmokePhone_new.cpp->detect:906]	SmokePhoneDetection: kv.first:smoke camID:0

2023/12/07 17:22:44 748460	INFO [SmokePhone_new.cpp->detect:921]	SmokePhoneDetection smoke on face:camID:0  phone = confidence:0.62486 at x:30.63 y:100.19 w:32.24  h:33.81

2023/12/07 17:22:44 748724	INFO [smoke_classification.cpp->detect:135]	SmokeClassification static_resized imagecamID:0
2023/12/07 17:22:44 748868	INFO [smoke_classification.cpp->detect:141]	SmokeClassification blob ok.camID:0
2023/12/07 17:22:44 748875	INFO [smoke_classification.cpp->detect:156]	SmokeClassification call TrtGPUInfer.camID:0
2023/12/07 17:22:44 749867	INFO [smoke_classification.cpp->detect:173]	SmokeClassification:infer time:0ms,camID:0
2023/12/07 17:22:44 749877	INFO [smoke_classification.cpp->detect:184]	SmokeClassification:exit detect()camID:0res result:0.00536401,0.00823122,0.986405,

2023/12/07 17:22:44 749906	INFO [SmokePhone_new.cpp->detect:1017]	SmokePhoneDetection: clsnet:{ 0.005364,  0.008231,  0.986405} camID:0
2023/12/07 17:22:44 749910	INFO [SmokePhone_new.cpp->detect:1027]	SmokePhoneDetection:detect camID:0Res OK prob:0.986405
2023/12/07 17:22:44 749916	INFO [SmokePhone_new.cpp->detect:921]	SmokePhoneDetection smoke on face:camID:0  background = confidence:0.39471 at x:32.33 y:100.25 w:28.81  h:21.97

2023/12/07 17:22:44 750180	INFO [smoke_classification.cpp->detect:135]	SmokeClassification static_resized imagecamID:0
2023/12/07 17:22:44 750322	INFO [smoke_classification.cpp->detect:141]	SmokeClassification blob ok.camID:0
2023/12/07 17:22:44 750328	INFO [smoke_classification.cpp->detect:156]	SmokeClassification call TrtGPUInfer.camID:0
2023/12/07 17:22:44 751278	INFO [smoke_classification.cpp->detect:173]	SmokeClassification:infer time:0ms,camID:0
2023/12/07 17:22:44 751287	INFO [smoke_classification.cpp->detect:184]	SmokeClassification:exit detect()camID:0res result:0.0256897,0.0656169,0.908693,

2023/12/07 17:22:44 751309	INFO [SmokePhone_new.cpp->detect:1017]	SmokePhoneDetection: clsnet:{ 0.02569 ,  0.065617,  0.908693} camID:0
2023/12/07 17:22:44 751312	INFO [SmokePhone_new.cpp->detect:1027]	SmokePhoneDetection:detect camID:0Res OK prob:0.908693
2023/12/07 17:22:44 751316	INFO [SmokePhone_new.cpp->detect:1229]	SmokePhoneDetection:det on enlarged face enteredcamID:0
2023/12/07 17:22:44 751494	INFO [SmokePhone_new.cpp->detect:1241]	save_img_xml successfully!
2023/12/07 17:22:44 751498	INFO [SmokePhone_new.cpp->detect:1260]	SmokePhoneDetection:exit detect()camID:0
2023/12/07 17:22:44 751500	INFO [auto_smokephone.cc->main:592]	SmokePhoneDetect sucessful
2023/12/07 17:22:44 751503	INFO [auto_smokephone.cc->main:603]	infer time:98ms

2023/12/07 17:22:44 751505	INFO [auto_smokephone.cc->main:605]	../images/244216637306.jpg successfully
2023/12/07 17:22:44 751786	INFO [auto_smokephone.cc->main:578]	../images/5216636817.jpg starting
2023/12/07 17:22:44 751794	INFO [yolo_common.cpp->yolov4_detection_staff:1008]	BasePersonDetection:detect entered.camID:0instanceID:0
2023/12/07 17:22:44 753283	INFO [yolo_common.cpp->yolov4_detection_staff:1026]	BasePersonDetection: iniput image:w:129,h:176camID:0instanceID:0gpuId:0
2023/12/07 17:22:44 768607	INFO [yolo_common.cpp->yolov4_detection_staff:1054]	BasePersonDetection:infer time:14ms,camID:0
2023/12/07 17:22:44 776203	INFO [basePerson.cpp->detect:757]	BasePersonDetection:no objects.camID:0
2023/12/07 17:22:44 776208	INFO [basePerson.cpp->detect:761]	BasePersonDetection: objects size.0camID:0
2023/12/07 17:22:44 776210	INFO [basePerson.cpp->detect:762]	BasePersonDetection:exit detect()camID:0
2023/12/07 17:22:44 776214	INFO [auto_smokephone.cc->main:596]	Not Detect person!
2023/12/07 17:22:44 787975	INFO [auto_smokephone.cc->main:578]	../images/679216638203.jpg starting
2023/12/07 17:22:44 787990	INFO [yolo_common.cpp->yolov4_detection_staff:1008]	BasePersonDetection:detect entered.camID:0instanceID:0
2023/12/07 17:22:44 790464	INFO [yolo_common.cpp->yolov4_detection_staff:1026]	BasePersonDetection: iniput image:w:1920,h:1080camID:0instanceID:0gpuId:0
2023/12/07 17:22:44 805464	INFO [yolo_common.cpp->yolov4_detection_staff:1054]	BasePersonDetection:infer time:14ms,camID:0
2023/12/07 17:22:44 812987	INFO [basePerson.cpp->mainfunc2:194]	BasePersonDetection: mainfunc2. input box:1031.4,424.371,182.763,554.686,score:0.915373class:person,camID:0
2023/12/07 17:22:44 812993	INFO [basePerson.cpp->mainfunc2:226]	BasePersonDetection: mainfunc2. box:1031.4,424.371,182.763,554.686,score:0.915373class:person,camID:0
2023/12/07 17:22:44 813008	INFO [basePerson.cpp->mainfunc2:194]	BasePersonDetection: mainfunc2. input box:859.637,219.609,117.612,320.832,score:0.897086class:person,camID:0
2023/12/07 17:22:44 813012	INFO [basePerson.cpp->mainfunc2:226]	BasePersonDetection: mainfunc2. box:859.637,219.609,117.612,320.832,score:0.897086class:person,camID:0
2023/12/07 17:22:44 813813	INFO [featuretensor.cpp->doInference:295]	FeatureTensor:: doInference:imgMats.size2instanceID:0 camID:0
2023/12/07 17:22:44 815835	INFO [featuretensor.cpp->doInference:375]	FeatureTensor::predictor0 doInference:infer time:1ms,camID:0
2023/12/07 17:22:44 816256	INFO [basePerson.cpp->mainfunc2:352]	BasePersonDetection:mainfunc2:person,0.915373,tid:-1  x, y, w,  h:1031.4,424.371,182.763,554.686, camID:0
2023/12/07 17:22:44 816263	INFO [basePerson.cpp->mainfunc2:352]	BasePersonDetection:mainfunc2:person,0.897086,tid:-1  x, y, w,  h:859.637,219.609,117.612,320.832, camID:0
2023/12/07 17:22:44 816266	INFO [basePerson.cpp->detect:749]	BasePersonDetection: objects cnt:2camID:0
2023/12/07 17:22:44 816268	INFO [basePerson.cpp->detect:761]	BasePersonDetection: objects size.2camID:0
2023/12/07 17:22:44 816270	INFO [basePerson.cpp->detect:762]	BasePersonDetection:exit detect()camID:0
2023/12/07 17:22:44 816273	INFO [auto_smokephone.cc->main:590]	basePersonResult Detection successful
2023/12/07 17:22:44 816277	INFO [SmokePhone_new.cpp->detect:358]	SmokePhoneDetection: entered.camID:0

2023/12/07 17:22:44 816287	INFO [object_detector.cc->Predict:469]	ObjectDetector::Predict enteredcamID:0
2023/12/07 17:22:44 816292	INFO [object_detector.cc->Predict:492]	ObjectDetector::Predict before Preprocesscontext size:1,camID:0
2023/12/07 17:22:44 833893	INFO [object_detector.cc->Predict:495]	ObjectDetector::Predict after Preprocesscontext size:1,camID:0
2023/12/07 17:22:44 834157	INFO [object_detector.cc->Predict:534]	ObjectDetector::Predict before cudaSetDevicecontext size:1,camID:0
2023/12/07 17:22:44 834164	INFO [object_detector.cc->Predict:537]	ObjectDetector::Predict after cudaSetDevicecontext size:1,camID:0
2023/12/07 17:22:44 834169	INFO [object_detector.cc->Predict:544]	ObjectDetector::Predict before assertcontext size:1,choiceIntVal:0,camID:0
2023/12/07 17:22:44 834171	INFO [object_detector.cc->Predict:548]	ObjectDetector::Predict before doInferencecamID:0
2023/12/07 17:22:44 835020	INFO [object_detector.cc->doInference:219]	inference: Wait lock...camID:0
2023/12/07 17:22:44 837918	INFO [object_detector.cc->doInference:232]	inference: Out lock...camID:0
2023/12/07 17:22:44 838047	INFO [object_detector.cc->Predict:553]	ObjectDetector::Predict after doInferencecamID:0
2023/12/07 17:22:44 840524	INFO [object_detector.cc->Predict:664]	ObjectDetector::Predict num of boxes after nms:2camID:0
2023/12/07 17:22:44 840546	INFO [object_detector.cc->ppyoloe_det_stuff:762]	SmokePhoneDetection:infer time:24ms,camID:0
2023/12/07 17:22:44 840553	INFO [object_detector.cc->ppyoloe_det_stuff:763]	SmokePhoneDetection:det_times:17.8261 bbox_num:2
2023/12/07 17:22:44 840557	INFO [object_detector.cc->ppyoloe_det_stuff:801]	SmokePhoneDetection:confidence:0.79541,id:0
2023/12/07 17:22:44 840562	INFO [object_detector.cc->ppyoloe_det_stuff:801]	SmokePhoneDetection:confidence:0.653809,id:0
2023/12/07 17:22:44 840570	INFO [SmokePhone_new.cpp->detect:476]	SmokePhoneDetection::detect:camID:0 person_det_resultsInside person = confidence:0.91537 at x:1031.40 y:424.37 w:182.76  h:554.69 tid:-1

2023/12/07 17:22:44 840574	INFO [SmokePhone_new.cpp->detect:476]	SmokePhoneDetection::detect:camID:0 person_det_resultsInside person = confidence:0.89709 at x:859.64 y:219.61 w:117.61  h:320.83 tid:-1

2023/12/07 17:22:44 840577	INFO [SmokePhone_new.cpp->detect:481]	FaceDetection::detect:camID:0 person_det_resultsInside work_clothe_blue = confidence:0.79541 at x:1122.00 y:465.00 w:40.00  h:65.00 tid:-1

2023/12/07 17:22:44 840581	INFO [SmokePhone_new.cpp->detect:481]	FaceDetection::detect:camID:0 person_det_resultsInside work_clothe_blue = confidence:0.65381 at x:901.00 y:214.00 w:36.00  h:53.00 tid:-1

2023/12/07 17:22:44 840584	INFO [SmokePhone_new.cpp->detect:492]	SmokePhoneDetection::detect:camID:0 person_det_resultsInside person = confidence:0.91537 at x:1031.40 y:424.37 w:182.76  h:554.69 tid:-1

2023/12/07 17:22:44 840587	INFO [SmokePhone_new.cpp->detect:514]	FaceDetection::detect:camID:0 person_det_resultsInside work_clothe_blue = confidence:0.79541 at x:1122.00 y:465.00 w:40.00  h:65.00 tid:-1

2023/12/07 17:22:44 840591	INFO [SmokePhone_new.cpp->detect:523]	inter_ared: 2600.00 chepaiobj_area: 2600.00 face:0 IOU is 1.000
2023/12/07 17:22:44 840593	INFO [SmokePhone_new.cpp->detect:542]	SmokePhoneDetection:camID:0   x:1122 y:465 w:40  h:65

2023/12/07 17:22:44 840596	INFO [SmokePhone_new.cpp->detect:563]	SmokePhoneDetection enlarged face on p:camID:0   x:1062 y:426 w:160  h:143

2023/12/07 17:22:44 840692	INFO [yolo_common.cpp->yolov4_detection_staff:1008]	SmokePhoneDetection_sp:detect entered.camID:0instanceID:0
2023/12/07 17:22:44 842552	INFO [yolo_common.cpp->yolov4_detection_staff:1026]	SmokePhoneDetection_sp: iniput image:w:210,h:193camID:0instanceID:0gpuId:0
2023/12/07 17:22:44 877578	INFO [yolo_common.cpp->yolov4_detection_staff:1054]	SmokePhoneDetection_sp:infer time:34ms,camID:0
2023/12/07 17:22:44 884078	INFO [SmokePhone_new.cpp->detect:906]	SmokePhoneDetection: kv.first:phone camID:0

2023/12/07 17:22:44 884083	INFO [SmokePhone_new.cpp->detect:906]	SmokePhoneDetection: kv.first:smoke camID:0

2023/12/07 17:22:44 884085	INFO [SmokePhone_new.cpp->detect:1229]	SmokePhoneDetection:det on enlarged face enteredcamID:0
2023/12/07 17:22:44 884095	INFO [SmokePhone_new.cpp->detect:492]	SmokePhoneDetection::detect:camID:0 person_det_resultsInside person = confidence:0.89709 at x:859.64 y:219.61 w:117.61  h:320.83 tid:-1

2023/12/07 17:22:44 884099	INFO [SmokePhone_new.cpp->detect:514]	FaceDetection::detect:camID:0 person_det_resultsInside work_clothe_blue = confidence:0.79541 at x:1122.00 y:465.00 w:40.00  h:65.00 tid:-1

2023/12/07 17:22:44 884102	INFO [SmokePhone_new.cpp->detect:523]	inter_ared: 0.00 chepaiobj_area: 2600.00 face:0 IOU is 0.000
2023/12/07 17:22:44 884106	INFO [SmokePhone_new.cpp->detect:514]	FaceDetection::detect:camID:0 person_det_resultsInside work_clothe_blue = confidence:0.65381 at x:901.00 y:214.00 w:36.00  h:53.00 tid:-1

2023/12/07 17:22:44 884109	INFO [SmokePhone_new.cpp->detect:523]	inter_ared: 1728.00 chepaiobj_area: 1908.00 face:1 IOU is 0.906
2023/12/07 17:22:44 884112	INFO [SmokePhone_new.cpp->detect:542]	SmokePhoneDetection:camID:0   x:901 y:214 w:36  h:53

2023/12/07 17:22:44 884114	INFO [SmokePhone_new.cpp->detect:563]	SmokePhoneDetection enlarged face on p:camID:0   x:847 y:182 w:144  h:116

2023/12/07 17:22:44 884205	INFO [yolo_common.cpp->yolov4_detection_staff:1008]	SmokePhoneDetection_sp:detect entered.camID:0instanceID:0
2023/12/07 17:22:44 885421	INFO [yolo_common.cpp->yolov4_detection_staff:1026]	SmokePhoneDetection_sp: iniput image:w:194,h:166camID:0instanceID:0gpuId:0
2023/12/07 17:22:44 920669	INFO [yolo_common.cpp->yolov4_detection_staff:1054]	SmokePhoneDetection_sp:infer time:34ms,camID:0
2023/12/07 17:22:44 927087	INFO [SmokePhone_new.cpp->detect:906]	SmokePhoneDetection: kv.first:phone camID:0

2023/12/07 17:22:44 927092	INFO [SmokePhone_new.cpp->detect:906]	SmokePhoneDetection: kv.first:smoke camID:0

2023/12/07 17:22:44 927094	INFO [SmokePhone_new.cpp->detect:1229]	SmokePhoneDetection:det on enlarged face enteredcamID:0
2023/12/07 17:22:44 927096	INFO [SmokePhone_new.cpp->detect:1245]	SmokePhoneDetection:no objects for smokecamID:0
2023/12/07 17:22:44 927098	INFO [SmokePhone_new.cpp->detect:1260]	SmokePhoneDetection:exit detect()camID:0
2023/12/07 17:22:44 927101	INFO [auto_smokephone.cc->main:592]	SmokePhoneDetect sucessful
2023/12/07 17:22:44 927104	INFO [auto_smokephone.cc->main:603]	infer time:139ms

2023/12/07 17:22:44 927107	INFO [auto_smokephone.cc->main:605]	../images/679216638203.jpg successfully
2023/12/07 17:22:44 939596	INFO [auto_smokephone.cc->main:578]	../images/7216636821.jpg starting
2023/12/07 17:22:44 939606	INFO [yolo_common.cpp->yolov4_detection_staff:1008]	BasePersonDetection:detect entered.camID:0instanceID:0
2023/12/07 17:22:44 942124	INFO [yolo_common.cpp->yolov4_detection_staff:1026]	BasePersonDetection: iniput image:w:1920,h:1080camID:0instanceID:0gpuId:0
2023/12/07 17:22:44 957155	INFO [yolo_common.cpp->yolov4_detection_staff:1054]	BasePersonDetection:infer time:14ms,camID:0
2023/12/07 17:22:44 964766	INFO [basePerson.cpp->mainfunc2:194]	BasePersonDetection: mainfunc2. input box:906.955,387.012,141.176,393.139,score:0.936541class:person,camID:0
2023/12/07 17:22:44 964772	INFO [basePerson.cpp->mainfunc2:226]	BasePersonDetection: mainfunc2. box:906.955,387.012,141.176,393.139,score:0.936541class:person,camID:0
2023/12/07 17:22:44 964788	INFO [basePerson.cpp->mainfunc2:194]	BasePersonDetection: mainfunc2. input box:1611.75,495.476,303.242,574.355,score:0.731516class:car,camID:0
2023/12/07 17:22:44 964792	INFO [basePerson.cpp->mainfunc2:226]	BasePersonDetection: mainfunc2. box:1611.75,495.476,303.242,574.355,score:0.731516class:car,camID:0
2023/12/07 17:22:44 965888	INFO [featuretensor.cpp->doInference:295]	FeatureTensor:: doInference:imgMats.size1instanceID:0 camID:0
2023/12/07 17:22:44 967629	INFO [featuretensor.cpp->doInference:375]	FeatureTensor::predictor0 doInference:infer time:1ms,camID:0
2023/12/07 17:22:44 967648	INFO [featuretensor.cpp->doInference:295]	FeatureTensor:: doInference:imgMats.size1instanceID:0 camID:0
2023/12/07 17:22:44 970408	INFO [featuretensor.cpp->doInference:402]	FeatureTensor::predictor1 doInference:infer time:2ms,camID:0
2023/12/07 17:22:44 971034	INFO [basePerson.cpp->mainfunc2:352]	BasePersonDetection:mainfunc2:person,0.936541,tid:-1  x, y, w,  h:906.955,387.012,141.176,393.139, camID:0
2023/12/07 17:22:44 971048	INFO [basePerson.cpp->mainfunc2:352]	BasePersonDetection:mainfunc2:car,0.731516,tid:-1  x, y, w,  h:1611.75,495.476,303.242,574.355, camID:0
2023/12/07 17:22:44 971051	INFO [basePerson.cpp->detect:749]	BasePersonDetection: objects cnt:2camID:0
2023/12/07 17:22:44 971053	INFO [basePerson.cpp->detect:761]	BasePersonDetection: objects size.2camID:0
2023/12/07 17:22:44 971057	INFO [basePerson.cpp->detect:762]	BasePersonDetection:exit detect()camID:0
2023/12/07 17:22:44 971064	INFO [auto_smokephone.cc->main:590]	basePersonResult Detection successful
2023/12/07 17:22:44 971073	INFO [SmokePhone_new.cpp->detect:358]	SmokePhoneDetection: entered.camID:0

2023/12/07 17:22:44 971092	INFO [object_detector.cc->Predict:469]	ObjectDetector::Predict enteredcamID:0
2023/12/07 17:22:44 971100	INFO [object_detector.cc->Predict:492]	ObjectDetector::Predict before Preprocesscontext size:1,camID:0
2023/12/07 17:22:44 989640	INFO [object_detector.cc->Predict:495]	ObjectDetector::Predict after Preprocesscontext size:1,camID:0
2023/12/07 17:22:44 989897	INFO [object_detector.cc->Predict:534]	ObjectDetector::Predict before cudaSetDevicecontext size:1,camID:0
2023/12/07 17:22:44 989903	INFO [object_detector.cc->Predict:537]	ObjectDetector::Predict after cudaSetDevicecontext size:1,camID:0
2023/12/07 17:22:44 989910	INFO [object_detector.cc->Predict:544]	ObjectDetector::Predict before assertcontext size:1,choiceIntVal:0,camID:0
2023/12/07 17:22:44 989913	INFO [object_detector.cc->Predict:548]	ObjectDetector::Predict before doInferencecamID:0
2023/12/07 17:22:44 990721	INFO [object_detector.cc->doInference:219]	inference: Wait lock...camID:0
2023/12/07 17:22:44 993626	INFO [object_detector.cc->doInference:232]	inference: Out lock...camID:0
2023/12/07 17:22:44 993748	INFO [object_detector.cc->Predict:553]	ObjectDetector::Predict after doInferencecamID:0
2023/12/07 17:22:44 996205	INFO [object_detector.cc->Predict:664]	ObjectDetector::Predict num of boxes after nms:1camID:0
2023/12/07 17:22:44 996227	INFO [object_detector.cc->ppyoloe_det_stuff:762]	SmokePhoneDetection:infer time:25ms,camID:0
2023/12/07 17:22:44 996236	INFO [object_detector.cc->ppyoloe_det_stuff:763]	SmokePhoneDetection:det_times:18.7599 bbox_num:1
2023/12/07 17:22:44 996242	INFO [object_detector.cc->ppyoloe_det_stuff:801]	SmokePhoneDetection:confidence:0.41333,id:0
2023/12/07 17:22:44 996252	INFO [SmokePhone_new.cpp->detect:476]	SmokePhoneDetection::detect:camID:0 person_det_resultsInside person = confidence:0.93654 at x:906.95 y:387.01 w:141.18  h:393.14 tid:-1

2023/12/07 17:22:44 996258	INFO [SmokePhone_new.cpp->detect:481]	FaceDetection::detect:camID:0 person_det_resultsInside work_clothe_blue = confidence:0.41333 at x:984.00 y:410.00 w:22.00  h:45.00 tid:-1

2023/12/07 17:22:44 996263	INFO [SmokePhone_new.cpp->detect:492]	SmokePhoneDetection::detect:camID:0 person_det_resultsInside person = confidence:0.93654 at x:906.95 y:387.01 w:141.18  h:393.14 tid:-1

2023/12/07 17:22:44 996268	INFO [SmokePhone_new.cpp->detect:514]	FaceDetection::detect:camID:0 person_det_resultsInside work_clothe_blue = confidence:0.41333 at x:984.00 y:410.00 w:22.00  h:45.00 tid:-1

2023/12/07 17:22:44 996272	INFO [SmokePhone_new.cpp->detect:523]	inter_ared: 990.00 chepaiobj_area: 990.00 face:0 IOU is 1.000
2023/12/07 17:22:44 996275	INFO [SmokePhone_new.cpp->detect:542]	SmokePhoneDetection:camID:0   x:984 y:410 w:22  h:45

2023/12/07 17:22:44 996279	INFO [SmokePhone_new.cpp->detect:563]	SmokePhoneDetection enlarged face on p:camID:0   x:951 y:383 w:88  h:99

2023/12/07 17:22:44 996332	INFO [yolo_common.cpp->yolov4_detection_staff:1008]	SmokePhoneDetection_sp:detect entered.camID:0instanceID:0
2023/12/07 17:22:44 997753	INFO [yolo_common.cpp->yolov4_detection_staff:1026]	SmokePhoneDetection_sp: iniput image:w:138,h:149camID:0instanceID:0gpuId:0
2023/12/07 17:22:45 032635	INFO [yolo_common.cpp->yolov4_detection_staff:1054]	SmokePhoneDetection_sp:infer time:34ms,camID:0
2023/12/07 17:22:45 039185	INFO [SmokePhone_new.cpp->detect:645]	SmokePhoneDetection all on face:camID:0  phone_hand = confidence:0.43940 at x:78.52 y:98.45 w:39.82  h:49.55

2023/12/07 17:22:45 039192	INFO [SmokePhone_new.cpp->detect:906]	SmokePhoneDetection: kv.first:phone camID:0

2023/12/07 17:22:45 039196	INFO [SmokePhone_new.cpp->detect:1064]	SmokePhoneDetection phone on face:camID:0  (null) = confidence:0.43940 at x:78.52 y:98.45 w:39.82  h:49.55

2023/12/07 17:22:45 039472	INFO [smoke_classification.cpp->detect:135]	SmokeClassification static_resized imagecamID:0
2023/12/07 17:22:45 039609	INFO [smoke_classification.cpp->detect:141]	SmokeClassification blob ok.camID:0
2023/12/07 17:22:45 039618	INFO [smoke_classification.cpp->detect:156]	SmokeClassification call TrtGPUInfer.camID:0
2023/12/07 17:22:45 040594	INFO [smoke_classification.cpp->detect:173]	SmokeClassification:infer time:0ms,camID:0
2023/12/07 17:22:45 040607	INFO [smoke_classification.cpp->detect:184]	SmokeClassification:exit detect()camID:0res result:0.0228087,0.889114,0.0880772,

2023/12/07 17:22:45 040636	INFO [SmokePhone_new.cpp->detect:1159]	SmokePhoneDetection: clsnet:{ 0.022809,  0.889114,  0.088077} camID:0
2023/12/07 17:22:45 040640	INFO [SmokePhone_new.cpp->detect:1169]	SmokePhoneDetection:detect camID:0Res OK prob:0.889114
2023/12/07 17:22:45 040645	INFO [SmokePhone_new.cpp->detect:906]	SmokePhoneDetection: kv.first:smoke camID:0

2023/12/07 17:22:45 040651	INFO [SmokePhone_new.cpp->detect:921]	SmokePhoneDetection smoke on face:camID:0  (null) = confidence:0.43940 at x:78.52 y:98.45 w:39.82  h:49.55

2023/12/07 17:22:45 040655	INFO [SmokePhone_new.cpp->detect:1229]	SmokePhoneDetection:det on enlarged face enteredcamID:0
2023/12/07 17:22:45 040787	INFO [SmokePhone_new.cpp->detect:1241]	save_img_xml successfully!
2023/12/07 17:22:45 040791	INFO [SmokePhone_new.cpp->detect:1260]	SmokePhoneDetection:exit detect()camID:0
2023/12/07 17:22:45 040793	INFO [auto_smokephone.cc->main:592]	SmokePhoneDetect sucessful
2023/12/07 17:22:45 040798	INFO [auto_smokephone.cc->main:603]	infer time:101ms

2023/12/07 17:22:45 040800	INFO [auto_smokephone.cc->main:605]	../images/7216636821.jpg successfully
2023/12/07 17:22:45 052499	INFO [auto_smokephone.cc->main:578]	../images/723216638321.jpg starting
2023/12/07 17:22:45 052509	INFO [yolo_common.cpp->yolov4_detection_staff:1008]	BasePersonDetection:detect entered.camID:0instanceID:0
2023/12/07 17:22:45 055060	INFO [yolo_common.cpp->yolov4_detection_staff:1026]	BasePersonDetection: iniput image:w:1920,h:1080camID:0instanceID:0gpuId:0
2023/12/07 17:22:45 071369	INFO [yolo_common.cpp->yolov4_detection_staff:1054]	BasePersonDetection:infer time:15ms,camID:0
2023/12/07 17:22:45 078942	INFO [basePerson.cpp->mainfunc2:194]	BasePersonDetection: mainfunc2. input box:347.404,295.786,143.12,422.189,score:0.956444class:person,camID:0
2023/12/07 17:22:45 078950	INFO [basePerson.cpp->mainfunc2:226]	BasePersonDetection: mainfunc2. box:347.404,295.786,143.12,422.189,score:0.956444class:person,camID:0
2023/12/07 17:22:45 078967	INFO [basePerson.cpp->mainfunc2:194]	BasePersonDetection: mainfunc2. input box:1018.81,456.596,163.448,521.843,score:0.946142class:person,camID:0
2023/12/07 17:22:45 078973	INFO [basePerson.cpp->mainfunc2:226]	BasePersonDetection: mainfunc2. box:1018.81,456.596,163.448,521.843,score:0.946142class:person,camID:0
2023/12/07 17:22:45 079764	INFO [featuretensor.cpp->doInference:295]	FeatureTensor:: doInference:imgMats.size2instanceID:0 camID:0
2023/12/07 17:22:45 081842	INFO [featuretensor.cpp->doInference:375]	FeatureTensor::predictor0 doInference:infer time:1ms,camID:0
2023/12/07 17:22:45 082444	INFO [basePerson.cpp->mainfunc2:352]	BasePersonDetection:mainfunc2:person,0.956444,tid:-1  x, y, w,  h:347.404,295.786,143.12,422.189, camID:0
2023/12/07 17:22:45 082452	INFO [basePerson.cpp->mainfunc2:352]	BasePersonDetection:mainfunc2:person,0.946142,tid:-1  x, y, w,  h:1018.81,456.596,163.448,521.843, camID:0
2023/12/07 17:22:45 082455	INFO [basePerson.cpp->detect:749]	BasePersonDetection: objects cnt:2camID:0
2023/12/07 17:22:45 082457	INFO [basePerson.cpp->detect:761]	BasePersonDetection: objects size.2camID:0
2023/12/07 17:22:45 082460	INFO [basePerson.cpp->detect:762]	BasePersonDetection:exit detect()camID:0
2023/12/07 17:22:45 082464	INFO [auto_smokephone.cc->main:590]	basePersonResult Detection successful
2023/12/07 17:22:45 082469	INFO [SmokePhone_new.cpp->detect:358]	SmokePhoneDetection: entered.camID:0

2023/12/07 17:22:45 082481	INFO [object_detector.cc->Predict:469]	ObjectDetector::Predict enteredcamID:0
2023/12/07 17:22:45 082488	INFO [object_detector.cc->Predict:492]	ObjectDetector::Predict before Preprocesscontext size:1,camID:0
2023/12/07 17:22:45 099844	INFO [object_detector.cc->Predict:495]	ObjectDetector::Predict after Preprocesscontext size:1,camID:0
2023/12/07 17:22:45 100120	INFO [object_detector.cc->Predict:534]	ObjectDetector::Predict before cudaSetDevicecontext size:1,camID:0
2023/12/07 17:22:45 100128	INFO [object_detector.cc->Predict:537]	ObjectDetector::Predict after cudaSetDevicecontext size:1,camID:0
2023/12/07 17:22:45 100136	INFO [object_detector.cc->Predict:544]	ObjectDetector::Predict before assertcontext size:1,choiceIntVal:0,camID:0
2023/12/07 17:22:45 100139	INFO [object_detector.cc->Predict:548]	ObjectDetector::Predict before doInferencecamID:0
2023/12/07 17:22:45 100965	INFO [object_detector.cc->doInference:219]	inference: Wait lock...camID:0
2023/12/07 17:22:45 103862	INFO [object_detector.cc->doInference:232]	inference: Out lock...camID:0
2023/12/07 17:22:45 103987	INFO [object_detector.cc->Predict:553]	ObjectDetector::Predict after doInferencecamID:0
2023/12/07 17:22:45 106489	INFO [object_detector.cc->Predict:664]	ObjectDetector::Predict num of boxes after nms:2camID:0
2023/12/07 17:22:45 106516	INFO [object_detector.cc->ppyoloe_det_stuff:762]	SmokePhoneDetection:infer time:24ms,camID:0
2023/12/07 17:22:45 106526	INFO [object_detector.cc->ppyoloe_det_stuff:763]	SmokePhoneDetection:det_times:17.5946 bbox_num:2
2023/12/07 17:22:45 106530	INFO [object_detector.cc->ppyoloe_det_stuff:801]	SmokePhoneDetection:confidence:0.788086,id:0
2023/12/07 17:22:45 106535	INFO [object_detector.cc->ppyoloe_det_stuff:801]	SmokePhoneDetection:confidence:0.773438,id:0
2023/12/07 17:22:45 106547	INFO [SmokePhone_new.cpp->detect:476]	SmokePhoneDetection::detect:camID:0 person_det_resultsInside person = confidence:0.95644 at x:347.40 y:295.79 w:143.12  h:422.19 tid:-1

2023/12/07 17:22:45 106552	INFO [SmokePhone_new.cpp->detect:476]	SmokePhoneDetection::detect:camID:0 person_det_resultsInside person = confidence:0.94614 at x:1018.81 y:456.60 w:163.45  h:521.84 tid:-1

